num_processes,avg_burst,avg_priority,algorithm,avg_waiting,avg_turnaround
44,5.636,3.136,SJF,56.955,62.591
44,5.636,3.136,SRTF,56.636,62.273
44,5.636,3.136,RR,121.591,127.227
44,5.636,3.136,Priority,98.341,103.977
17,15.706,3.471,FCFS,123.941,139.647
17,15.706,3.471,SJF,118.412,134.118
17,15.706,3.471,SRTF,118.412,134.118
17,15.706,3.471,RR,224.235,239.941
17,15.706,3.471,Priority,122.588,138.294
38,5.368,2.132,FCFS,140.789,146.158
38,5.368,2.132,SJF,70.132,75.5
38,5.368,2.132,SRTF,42.632,48.0
38,5.368,2.132,RR,66.789,72.158
38,5.368,2.132,Priority,83.816,89.184
22,8,2.5,FCFS,128.318,136.318
22,8,2.5,SJF,25.091,33.091
22,8,2.5,SRTF,25.091,33.091
22,8,2.5,RR,44.727,52.727
22,8,2.5,Priority,30.955,38.955
37,18.838,3.297,FCFS,313.378,332.216
37,18.838,3.297,SJF,198.838,217.676
37,18.838,3.297,SRTF,198.838,217.676
37,18.838,3.297,RR,398.351,417.189
37,18.838,3.297,Priority,202.432,221.27
31,21.613,3.29,FCFS,308.645,330.258
31,21.613,3.29,SJF,196.548,218.161
31,21.613,3.29,SRTF,196.226,217.839
31,21.613,3.29,RR,392.613,414.226
31,21.613,3.29,Priority,427.645,449.258
35,5.486,2.2,FCFS,133.314,138.8
35,5.486,2.2,SJF,33.943,39.429
35,5.486,2.2,SRTF,33.943,39.429
35,5.486,2.2,RR,54.143,59.629
35,5.486,2.2,Priority,45.571,51.057
17,6.882,2.647,FCFS,85.471,92.353
17,6.882,2.647,SJF,36.176,43.059
17,6.882,2.647,SRTF,13.647,20.529
17,6.882,2.647,RR,25.706,32.588
17,6.882,2.647,Priority,59.647,66.529
15,34.067,3,FCFS,242.467,276.533
15,34.067,3,SJF,203.667,237.733
15,34.067,3,SRTF,203.533,237.6
15,34.067,3,RR,406.133,440.2
15,34.067,3,Priority,231.933,266.0
38,6.263,1.947,FCFS,168.368,174.632
38,6.263,1.947,SJF,73.868,80.132
38,6.263,1.947,SRTF,45.316,51.579
38,6.263,1.947,RR,69.105,75.368
38,6.263,1.947,Priority,106.132,112.395
31,4.645,3.484,FCFS,32.677,37.323
31,4.645,3.484,SJF,21.935,26.581
31,4.645,3.484,SRTF,20.806,25.452
31,4.645,3.484,RR,39.194,43.839
31,4.645,3.484,Priority,39.677,44.323
33,22.212,4.576,FCFS,317.879,340.091
33,22.212,4.576,SJF,202.636,224.848
33,22.212,4.576,SRTF,188.121,210.333
33,22.212,4.576,RR,392.364,414.576
33,22.212,4.576,Priority,362.545,384.758
49,5.816,2.755,FCFS,95.327,101.143
49,5.816,2.755,SJF,60.245,66.061
49,5.816,2.755,SRTF,59.857,65.673
49,5.816,2.755,RR,122.0,127.816
49,5.816,2.755,Priority,96.633,102.449
11,12.636,3.091,FCFS,53.818,66.455
11,12.636,3.091,SJF,25.909,38.545
11,12.636,3.091,SRTF,25.455,38.091
11,12.636,3.091,RR,56.636,69.273
11,12.636,3.091,Priority,39.0,51.636
7,20.143,3.143,FCFS,94.143,114.286
7,20.143,3.143,SJF,47.571,67.714
7,20.143,3.143,SRTF,22.0,42.143
7,20.143,3.143,RR,44.0,64.143
7,20.143,3.143,Priority,50.714,70.857
48,4.812,2.104,FCFS,160.438,165.25
48,4.812,2.104,SJF,82.062,86.875
48,4.812,2.104,SRTF,48.938,53.75
48,4.812,2.104,RR,76.083,80.896
48,4.812,2.104,Priority,93.188,98.0
5,11,3.2,FCFS,22.0,33.0
5,11,3.2,SJF,20.4,31.4
5,11,3.2,SRTF,20.4,31.4
5,11,3.2,RR,38.4,49.4
5,11,3.2,Priority,22.4,33.4
34,21.382,3.382,FCFS,341.441,362.824
34,21.382,3.382,SJF,228.059,249.441
34,21.382,3.382,SRTF,222.059,243.441
34,21.382,3.382,RR,443.912,465.294
34,21.382,3.382,Priority,447.382,468.765
5,19.2,3,FCFS,36.6,55.8
5,19.2,3,SJF,35.4,54.6
5,19.2,3,SRTF,35.4,54.6
5,19.2,3,RR,69.0,88.2
5,19.2,3,Priority,37.8,57.0
44,23.455,2.841,FCFS,477.068,500.523
44,23.455,2.841,SJF,378.75,402.205
44,23.455,2.841,SRTF,377.659,401.114
44,23.455,2.841,RR,757.955,781.409
44,23.455,2.841,Priority,469.636,493.091
14,11.571,2.5,FCFS,123.786,135.357
14,11.571,2.5,SJF,63.786,75.357
14,11.571,2.5,SRTF,18.0,29.571
14,11.571,2.5,RR,37.786,49.357
14,11.571,2.5,Priority,66.214,77.786
45,22.289,3.289,FCFS,476.444,498.733
45,22.289,3.289,SJF,329.067,351.356
45,22.289,3.289,SRTF,327.689,349.978
45,22.289,3.289,RR,656.8,679.089
45,22.289,3.289,Priority,603.067,625.356
21,4.429,2.762,FCFS,23.524,27.952
21,4.429,2.762,SJF,16.143,20.571
21,4.429,2.762,SRTF,15.619,20.048
21,4.429,2.762,RR,28.81,33.238
21,4.429,2.762,Priority,24.095,28.524
11,12.455,2.727,FCFS,60.636,73.091
11,12.455,2.727,SJF,57.727,70.182
11,12.455,2.727,SRTF,57.727,70.182
11,12.455,2.727,RR,107.818,120.273
11,12.455,2.727,Priority,58.909,71.364
15,34.867,2.667,FCFS,242.533,277.4
15,34.867,2.667,SJF,218.533,253.4
15,34.867,2.667,SRTF,215.4,250.267
15,34.867,2.667,RR,431.4,466.267
15,34.867,2.667,Priority,238.8,273.667
9,17.111,2.889,FCFS,68.333,85.444
9,17.111,2.889,SJF,64.222,81.333
9,17.111,2.889,SRTF,64.222,81.333
9,17.111,2.889,RR,124.222,141.333
9,17.111,2.889,Priority,67.222,84.333
6,14,3.667,FCFS,33.167,47.167
6,14,3.667,SJF,32.333,46.333
6,14,3.667,SRTF,32.333,46.333
6,14,3.667,RR,60.167,74.167
6,14,3.667,Priority,33.0,47.0
29,27.172,4.586,FCFS,359.931,387.103
29,27.172,4.586,SJF,233.0,260.172
29,27.172,4.586,SRTF,226.379,253.552
29,27.172,4.586,RR,468.862,496.034
29,27.172,4.586,Priority,395.517,422.69
39,6.282,2.026,FCFS,183.231,189.513
39,6.282,2.026,SJF,79.282,85.564
39,6.282,2.026,SRTF,36.333,42.615
39,6.282,2.026,RR,63.205,69.487
39,6.282,2.026,Priority,88.436,94.718
20,6.7,2.15,FCFS,98.3,105.0
20,6.7,2.15,SJF,15.4,22.1
20,6.7,2.15,SRTF,15.4,22.1
20,6.7,2.15,RR,32.95,39.65
20,6.7,2.15,Priority,29.35,36.05
19,9.105,2.579,FCFS,126.947,136.053
19,9.105,2.579,SJF,53.053,62.158
19,9.105,2.579,SRTF,21.263,30.368
19,9.105,2.579,RR,40.368,49.474
19,9.105,2.579,Priority,93.263,102.368
6,34,2.667,FCFS,70.833,104.833
6,34,2.667,SJF,65.667,99.667
6,34,2.667,SRTF,65.667,99.667
6,34,2.667,RR,131.0,165.0
6,34,2.667,Priority,82.0,116.0
48,20.021,3.521,FCFS,487.188,507.208
48,20.021,3.521,SJF,302.792,322.812
48,20.021,3.521,SRTF,296.688,316.708
48,20.021,3.521,RR,607.438,627.458
48,20.021,3.521,Priority,308.146,328.167
26,22.269,2.962,FCFS,281.038,303.308
26,22.269,2.962,SJF,209.0,231.269
26,22.269,2.962,SRTF,200.923,223.192
26,22.269,2.962,RR,411.962,434.231
26,22.269,2.962,Priority,272.577,294.846
40,5.35,2.25,FCFS,152.325,157.675
40,5.35,2.25,SJF,76.425,81.775
40,5.35,2.25,SRTF,35.75,41.1
40,5.35,2.25,RR,63.25,68.6
40,5.35,2.25,Priority,86.7,92.05
45,5.711,3.289,FCFS,90.778,96.489
45,5.711,3.289,SJF,55.844,61.556
45,5.711,3.289,SRTF,55.489,61.2
45,5.711,3.289,RR,116.067,121.778
45,5.711,3.289,Priority,80.733,86.444
34,6.853,2.118,FCFS,168.353,175.206
34,6.853,2.118,SJF,35.471,42.324
34,6.853,2.118,SRTF,35.471,42.324
34,6.853,2.118,RR,59.824,66.676
34,6.853,2.118,Priority,44.529,51.382
24,22.125,2.292,FCFS,248.083,270.208
24,22.125,2.292,SJF,187.333,209.458
24,22.125,2.292,SRTF,184.583,206.708
24,22.125,2.292,RR,368.583,390.708
24,22.125,2.292,Priority,267.625,289.75
50,4.96,3.06,FCFS,76.32,81.28
50,4.96,3.06,SJF,44.88,49.84
50,4.96,3.06,SRTF,44.76,49.72
50,4.96,3.06,RR,89.66,94.62
50,4.96,3.06,Priority,77.3,82.26
43,30.14,3.953,FCFS,588.698,618.837
43,30.14,3.953,SJF,422.186,452.326
43,30.14,3.953,SRTF,420.791,450.93
43,30.14,3.953,RR,859.605,889.744
43,30.14,3.953,Priority,594.0,624.14
10,13.7,4.8,FCFS,52.5,66.2
10,13.7,4.8,SJF,32.7,46.4
10,13.7,4.8,SRTF,29.5,43.2
10,13.7,4.8,RR,59.6,73.3
10,13.7,4.8,Priority,58.2,71.9
38,14.632,2.842,FCFS,169.421,184.053
38,14.632,2.842,SJF,118.211,132.842
38,14.632,2.842,SRTF,117.763,132.395
38,14.632,2.842,RR,238.211,252.842
38,14.632,2.842,Priority,205.368,220.0
44,19.386,3.386,FCFS,389.977,409.364
44,19.386,3.386,SJF,258.364,277.75
44,19.386,3.386,SRTF,258.273,277.659
44,19.386,3.386,RR,511.205,530.591
44,19.386,3.386,Priority,262.773,282.159
42,13.452,3.167,FCFS,236.952,250.405
42,13.452,3.167,SJF,119.167,132.619
42,13.452,3.167,SRTF,117.857,131.31
42,13.452,3.167,RR,274.81,288.262
42,13.452,3.167,Priority,200.714,214.167
40,16.575,3.375,FCFS,242.875,259.45
40,16.575,3.375,SJF,151.475,168.05
40,16.575,3.375,SRTF,150.15,166.725
40,16.575,3.375,RR,320.6,337.175
40,16.575,3.375,Priority,232.0,248.575
18,20.167,3.389,FCFS,172.222,192.389
18,20.167,3.389,SJF,118.444,138.611
18,20.167,3.389,SRTF,115.444,135.611
18,20.167,3.389,RR,229.722,249.889
18,20.167,3.389,Priority,121.222,141.389
47,21.17,3.574,FCFS,466.574,487.745
47,21.17,3.574,SJF,314.319,335.489
47,21.17,3.574,SRTF,314.064,335.234
47,21.17,3.574,RR,633.191,654.362
47,21.17,3.574,Priority,321.043,342.213
5,19.2,3.2,FCFS,36.6,55.8
5,19.2,3.2,SJF,36.6,55.8
5,19.2,3.2,SRTF,36.2,55.4
5,19.2,3.2,RR,68.6,87.8
5,19.2,3.2,Priority,37.4,56.6
8,28.125,2.5,FCFS,86.125,114.25
8,28.125,2.5,SJF,73.375,101.5
8,28.125,2.5,SRTF,72.0,100.125
8,28.125,2.5,RR,143.625,171.75
8,28.125,2.5,Priority,103.5,131.625
19,4.947,2.632,FCFS,23.947,28.895
19,4.947,2.632,SJF,16.053,21.0
19,4.947,2.632,SRTF,15.421,20.368
19,4.947,2.632,RR,29.684,34.632
19,4.947,2.632,Priority,21.737,26.684
18,10.556,3.5,FCFS,85.167,95.722
18,10.556,3.5,SJF,81.833,92.389
18,10.556,3.5,SRTF,81.833,92.389
18,10.556,3.5,RR,154.778,165.333
18,10.556,3.5,Priority,88.556,99.111
19,12.211,3.105,FCFS,108.947,121.158
19,12.211,3.105,SJF,100.474,112.684
19,12.211,3.105,SRTF,100.474,112.684
19,12.211,3.105,RR,190.789,203.0
19,12.211,3.105,Priority,111.632,123.842
8,6.375,2.625,FCFS,21.5,27.875
8,6.375,2.625,SJF,18.875,25.25
8,6.375,2.625,SRTF,18.875,25.25
8,6.375,2.625,RR,35.875,42.25
8,6.375,2.625,Priority,21.75,28.125
48,21.938,3.208,FCFS,499.125,521.062
48,21.938,3.208,SJF,385.583,407.521
48,21.938,3.208,SRTF,368.729,390.667
48,21.938,3.208,RR,748.083,770.021
48,21.938,3.208,Priority,485.833,507.771
11,14.636,2.727,FCFS,115.364,130.0
11,14.636,2.727,SJF,37.455,52.091
11,14.636,2.727,SRTF,18.091,32.727
11,14.636,2.727,RR,38.636,53.273
11,14.636,2.727,Priority,62.727,77.364
19,20.474,3.474,FCFS,170.684,191.158
19,20.474,3.474,SJF,116.579,137.053
19,20.474,3.474,SRTF,114.632,135.105
19,20.474,3.474,RR,229.947,250.421
19,20.474,3.474,Priority,233.158,253.632
5,19.2,2,FCFS,43.2,62.4
5,19.2,2,SJF,23.4,42.6
5,19.2,2,SRTF,23.4,42.6
5,19.2,2,RR,48.4,67.6
5,19.2,2,Priority,40.6,59.8
20,18.85,3.4,FCFS,164.5,183.35
20,18.85,3.4,SJF,111.8,130.65
20,18.85,3.4,SRTF,109.7,128.55
20,18.85,3.4,RR,222.25,241.1
20,18.85,3.4,Priority,113.7,132.55
9,8.778,3.667,FCFS,32.778,41.556
9,8.778,3.667,SJF,30.778,39.556
9,8.778,3.667,SRTF,30.778,39.556
9,8.778,3.667,RR,53.556,62.333
9,8.778,3.667,Priority,32.333,41.111
31,24.194,4,FCFS,375.871,400.065
31,24.194,4,SJF,262.71,286.903
31,24.194,4,SRTF,255.129,279.323
31,24.194,4,RR,516.387,540.581
31,24.194,4,Priority,265.968,290.161
35,20.943,3.543,FCFS,366.829,387.771
35,20.943,3.543,SJF,221.829,242.771
35,20.943,3.543,SRTF,217.971,238.914
35,20.943,3.543,RR,438.8,459.743
35,20.943,3.543,Priority,224.771,245.714
19,14.579,2.895,FCFS,92.105,106.684
19,14.579,2.895,SJF,55.0,69.579
19,14.579,2.895,SRTF,53.474,68.053
19,14.579,2.895,RR,112.947,127.526
19,14.579,2.895,Priority,98.947,113.526
22,6.636,2.5,FCFS,108.864,115.5
22,6.636,2.5,SJF,72.5,79.136
22,6.636,2.5,SRTF,20.273,26.909
22,6.636,2.5,RR,37.5,44.136
22,6.636,2.5,Priority,80.227,86.864
26,5.654,2.962,FCFS,50.269,55.923
26,5.654,2.962,SJF,34.038,39.692
26,5.654,2.962,SRTF,33.846,39.5
26,5.654,2.962,RR,69.346,75.0
26,5.654,2.962,Priority,49.385,55.038
40,16.25,2.725,FCFS,246.375,262.625
40,16.25,2.725,SJF,151.525,167.775
40,16.25,2.725,SRTF,147.325,163.575
40,16.25,2.725,RR,326.65,342.9
40,16.25,2.725,Priority,239.05,255.3
24,22.042,3.667,FCFS,229.708,251.75
24,22.042,3.667,SJF,182.208,204.25
24,22.042,3.667,SRTF,179.292,201.333
24,22.042,3.667,RR,358.125,380.167
24,22.042,3.667,Priority,184.583,206.625
16,10.5,2.312,FCFS,126.0,136.5
16,10.5,2.312,SJF,19.438,29.938
16,10.5,2.312,SRTF,19.375,29.875
16,10.5,2.312,RR,38.875,49.375
16,10.5,2.312,Priority,49.188,59.688
9,16.111,3.444,FCFS,64.889,81.0
9,16.111,3.444,SJF,60.0,76.111
9,16.111,3.444,SRTF,60.0,76.111
9,16.111,3.444,RR,118.0,134.111
9,16.111,3.444,Priority,64.333,80.444
7,19.286,3.143,FCFS,88.571,107.857
7,19.286,3.143,SJF,43.0,62.286
7,19.286,3.143,SRTF,20.143,39.429
7,19.286,3.143,RR,41.0,60.286
7,19.286,3.143,Priority,43.429,62.714
15,35.4,3.2,FCFS,240.267,275.667
15,35.4,3.2,SJF,213.6,249.0
15,35.4,3.2,SRTF,213.6,249.0
15,35.4,3.2,RR,419.467,454.867
15,35.4,3.2,Priority,242.067,277.467
13,12,2.385,FCFS,111.308,123.308
13,12,2.385,SJF,43.538,55.538
13,12,2.385,SRTF,21.538,33.538
13,12,2.385,RR,40.385,52.385
13,12,2.385,Priority,65.769,77.769
50,5.1,3.3,FCFS,80.7,85.8
50,5.1,3.3,SJF,47.28,52.38
50,5.1,3.3,SRTF,46.78,51.88
50,5.1,3.3,RR,96.9,102.0
50,5.1,3.3,Priority,79.74,84.84
30,20.233,3.5,FCFS,276.033,296.267
30,20.233,3.5,SJF,184.367,204.6
30,20.233,3.5,SRTF,183.967,204.2
30,20.233,3.5,RR,374.633,394.867
30,20.233,3.5,Priority,189.7,209.933
18,4.556,2.611,FCFS,22.889,27.444
18,4.556,2.611,SJF,14.167,18.722
18,4.556,2.611,SRTF,14.111,18.667
18,4.556,2.611,RR,26.611,31.167
18,4.556,2.611,Priority,24.056,28.611
25,5.4,3.68,FCFS,45.32,50.72
25,5.4,3.68,SJF,26.24,31.64
25,5.4,3.68,SRTF,25.72,31.12
25,5.4,3.68,RR,54.24,59.64
25,5.4,3.68,Priority,38.44,43.84
46,16.087,2.891,FCFS,239.87,255.957
46,16.087,2.891,SJF,172.0,188.087
46,16.087,2.891,SRTF,168.609,184.696
46,16.087,2.891,RR,343.435,359.522
46,16.087,2.891,Priority,261.043,277.13
36,25.278,2.806,FCFS,404.694,429.972
36,25.278,2.806,SJF,342.417,367.694
36,25.278,2.806,SRTF,342.417,367.694
36,25.278,2.806,RR,671.889,697.167
36,25.278,2.806,Priority,435.056,460.333
10,24.5,3,FCFS,117.0,141.5
10,24.5,3,SJF,82.3,106.8
10,24.5,3,SRTF,80.1,104.6
10,24.5,3,RR,161.1,185.6
10,24.5,3,Priority,132.4,156.9
11,16.182,3.909,FCFS,75.818,92.0
11,16.182,3.909,SJF,51.455,67.636
11,16.182,3.909,SRTF,49.364,65.545
11,16.182,3.909,RR,98.0,114.182
11,16.182,3.909,Priority,99.0,115.182
24,4.833,2.792,FCFS,28.583,33.417
24,4.833,2.792,SJF,18.708,23.542
24,4.833,2.792,SRTF,18.208,23.042
24,4.833,2.792,RR,35.417,40.25
24,4.833,2.792,Priority,31.375,36.208
47,4.574,2.085,FCFS,158.66,163.234
47,4.574,2.085,SJF,64.106,68.681
47,4.574,2.085,SRTF,38.34,42.915
47,4.574,2.085,RR,68.745,73.319
47,4.574,2.085,Priority,98.787,103.362
17,21.235,3.588,FCFS,144.0,165.235
17,21.235,3.588,SJF,109.824,131.059
17,21.235,3.588,SRTF,109.824,131.059
17,21.235,3.588,RR,217.529,238.765
17,21.235,3.588,Priority,112.588,133.824
7,19.714,2.857,FCFS,88.857,108.571
7,19.714,2.857,SJF,38.714,58.429
7,19.714,2.857,SRTF,22.143,41.857
7,19.714,2.857,RR,43.571,63.286
7,19.714,2.857,Priority,43.571,63.286
48,19.604,3.292,FCFS,457.688,477.292
48,19.604,3.292,SJF,273.875,293.479
48,19.604,3.292,SRTF,273.312,292.917
48,19.604,3.292,RR,551.188,570.792
48,19.604,3.292,Priority,279.375,298.979
20,10.55,2.4,FCFS,160.45,171.0
20,10.55,2.4,SJF,30.4,40.95
20,10.55,2.4,SRTF,30.4,40.95
20,10.55,2.4,RR,52.8,63.35
20,10.55,2.4,Priority,49.85,60.4
7,20.429,3.714,FCFS,70.0,90.429
7,20.429,3.714,SJF,42.714,63.143
7,20.429,3.714,SRTF,35.0,55.429
7,20.429,3.714,RR,71.143,91.571
7,20.429,3.714,Priority,83.0,103.429
19,24.263,3.158,FCFS,208.632,232.895
19,24.263,3.158,SJF,166.684,190.947
19,24.263,3.158,SRTF,166.684,190.947
19,24.263,3.158,RR,331.368,355.632
19,24.263,3.158,Priority,201.368,225.632
27,7.37,2.185,FCFS,146.0,153.37
27,7.37,2.185,SJF,57.0,64.37
27,7.37,2.185,SRTF,26.741,34.111
27,7.37,2.185,RR,48.704,56.074
27,7.37,2.185,Priority,81.63,89.0
26,4.923,3.423,FCFS,35.462,40.385
26,4.923,3.423,SJF,20.077,25.0
26,4.923,3.423,SRTF,19.769,24.692
26,4.923,3.423,RR,40.808,45.731
26,4.923,3.423,Priority,36.692,41.615
10,20.8,2.5,FCFS,94.5,115.3
10,20.8,2.5,SJF,90.4,111.2
10,20.8,2.5,SRTF,90.1,110.9
10,20.8,2.5,RR,179.5,200.3
10,20.8,2.5,Priority,94.4,115.2
10,13.1,3.2,FCFS,56.2,69.3
10,13.1,3.2,SJF,54.0,67.1
10,13.1,3.2,SRTF,54.0,67.1
10,13.1,3.2,RR,99.3,112.4
10,13.1,3.2,Priority,57.3,70.4
11,23.727,4,FCFS,104.636,128.364
11,23.727,4,SJF,85.364,109.091
11,23.727,4,SRTF,85.182,108.909
11,23.727,4,RR,164.182,187.909
11,23.727,4,Priority,86.364,110.091
13,30,2.615,FCFS,173.385,203.385
13,30,2.615,SJF,148.462,178.462
13,30,2.615,SRTF,148.462,178.462
13,30,2.615,RR,294.231,324.231
13,30,2.615,Priority,163.385,193.385
19,13.632,3.526,FCFS,76.895,90.526
19,13.632,3.526,SJF,52.632,66.263
19,13.632,3.526,SRTF,50.895,64.526
19,13.632,3.526,RR,109.105,122.737
19,13.632,3.526,Priority,79.842,93.474
10,33.5,4.6,FCFS,165.9,199.4
10,33.5,4.6,SJF,116.0,149.5
10,33.5,4.6,SRTF,110.2,143.7
10,33.5,4.6,RR,221.3,254.8
10,33.5,4.6,Priority,148.6,182.1
20,15.45,3.25,FCFS,124.35,139.8
20,15.45,3.25,SJF,73.0,88.45
20,15.45,3.25,SRTF,72.5,87.95
20,15.45,3.25,RR,156.5,171.95
20,15.45,3.25,Priority,100.6,116.05
33,19.788,3.394,FCFS,299.424,319.212
33,19.788,3.394,SJF,190.636,210.424
33,19.788,3.394,SRTF,190.333,210.121
33,19.788,3.394,RR,383.333,403.121
33,19.788,3.394,Priority,192.636,212.424
17,5.412,2.588,FCFS,27.941,33.353
17,5.412,2.588,SJF,18.118,23.529
17,5.412,2.588,SRTF,17.882,23.294
17,5.412,2.588,RR,33.941,39.353
17,5.412,2.588,Priority,26.0,31.412
7,37.429,3,FCFS,110.143,147.571
7,37.429,3,SJF,97.714,135.143
7,37.429,3,SRTF,97.714,135.143
7,37.429,3,RR,196.286,233.714
7,37.429,3,Priority,98.571,136.0
46,4.304,2,FCFS,134.326,138.63
46,4.304,2,SJF,69.152,73.457
46,4.304,2,SRTF,38.935,43.239
46,4.304,2,RR,60.543,64.848
46,4.304,2,Priority,78.804,83.109
48,18.438,3.729,FCFS,392.479,410.917
48,18.438,3.729,SJF,264.396,282.833
48,18.438,3.729,SRTF,264.146,282.583
48,18.438,3.729,RR,521.062,539.5
48,18.438,3.729,Priority,544.146,562.583
12,13,3.167,FCFS,71.083,84.083
12,13,3.167,SJF,67.75,80.75
12,13,3.167,SRTF,67.75,80.75
12,13,3.167,RR,132.333,145.333
12,13,3.167,Priority,68.583,81.583
19,9.579,2,FCFS,134.737,144.316
19,9.579,2,SJF,49.789,59.368
19,9.579,2,SRTF,22.053,31.632
19,9.579,2,RR,42.842,52.421
19,9.579,2,Priority,63.632,73.211
15,35.4,3,FCFS,247.533,282.933
15,35.4,3,SJF,206.333,241.733
15,35.4,3,SRTF,206.333,241.733
15,35.4,3,RR,405.867,441.267
15,35.4,3,Priority,221.467,256.867
17,15.294,2.294,FCFS,121.588,136.882
17,15.294,2.294,SJF,115.0,130.294
17,15.294,2.294,SRTF,115.0,130.294
17,15.294,2.294,RR,221.824,237.118
17,15.294,2.294,Priority,124.0,139.294
19,16.316,3,FCFS,121.474,137.789
19,16.316,3,SJF,81.684,98.0
19,16.316,3,SRTF,81.421,97.737
19,16.316,3,RR,160.368,176.684
19,16.316,3,Priority,82.842,99.158
7,35.143,2.857,FCFS,84.143,119.286
7,35.143,2.857,SJF,82.571,117.714
7,35.143,2.857,SRTF,82.571,117.714
7,35.143,2.857,RR,160.857,196.0
7,35.143,2.857,Priority,88.286,123.429
8,21.875,3.625,FCFS,94.25,116.125
8,21.875,3.625,SJF,65.0,86.875
8,21.875,3.625,SRTF,49.875,71.75
8,21.875,3.625,RR,100.125,122.0
8,21.875,3.625,Priority,65.5,87.375
37,18.216,3.189,FCFS,311.649,329.865
37,18.216,3.189,SJF,192.892,211.108
37,18.216,3.189,SRTF,192.135,210.351
37,18.216,3.189,RR,384.811,403.027
37,18.216,3.189,Priority,196.081,214.297
10,37.4,2.5,FCFS,173.4,210.8
10,37.4,2.5,SJF,145.6,183.0
10,37.4,2.5,SRTF,144.5,181.9
10,37.4,2.5,RR,289.4,326.8
10,37.4,2.5,Priority,165.1,202.5
15,12.467,2.2,FCFS,140.667,153.133
15,12.467,2.2,SJF,26.467,38.933
15,12.467,2.2,SRTF,26.467,38.933
15,12.467,2.2,RR,47.667,60.133
15,12.467,2.2,Priority,73.333,85.8
18,7,2.444,FCFS,60.111,67.111
18,7,2.444,SJF,52.389,59.389
18,7,2.444,SRTF,52.389,59.389
18,7,2.444,RR,96.944,103.944
18,7,2.444,Priority,58.167,65.167
50,24.22,3.16,FCFS,568.68,592.9
50,24.22,3.16,SJF,452.54,476.76
50,24.22,3.16,SRTF,451.52,475.74
50,24.22,3.16,RR,910.7,934.92
50,24.22,3.16,Priority,587.44,611.66
6,15.5,3.667,FCFS,38.0,53.5
6,15.5,3.667,SJF,35.833,51.333
6,15.5,3.667,SRTF,35.833,51.333
6,15.5,3.667,RR,69.833,85.333
6,15.5,3.667,Priority,37.667,53.167
10,38.4,2,FCFS,188.3,226.7
10,38.4,2,SJF,153.3,191.7
10,38.4,2,SRTF,148.7,187.1
10,38.4,2,RR,299.7,338.1
10,38.4,2,Priority,176.9,215.3
36,21.167,3.556,FCFS,356.167,377.333
36,21.167,3.556,SJF,224.889,246.056
36,21.167,3.556,SRTF,224.694,245.861
36,21.167,3.556,RR,455.694,476.861
36,21.167,3.556,Priority,226.472,247.639
15,18,2.133,FCFS,129.267,147.267
15,18,2.133,SJF,119.0,137.0
15,18,2.133,SRTF,118.667,136.667
15,18,2.133,RR,227.867,245.867
15,18,2.133,Priority,126.333,144.333
18,17.5,2.889,FCFS,149.222,166.722
18,17.5,2.889,SJF,140.444,157.944
18,17.5,2.889,SRTF,140.444,157.944
18,17.5,2.889,RR,267.556,285.056
18,17.5,2.889,Priority,151.056,168.556
35,24.543,3.2,FCFS,419.2,443.743
35,24.543,3.2,SJF,313.057,337.6
35,24.543,3.2,SRTF,301.029,325.571
35,24.543,3.2,RR,612.2,636.743
35,24.543,3.2,Priority,394.686,419.229
17,15.529,3.294,FCFS,125.765,141.294
17,15.529,3.294,SJF,116.294,131.824
17,15.529,3.294,SRTF,116.294,131.824
17,15.529,3.294,RR,229.529,245.059
17,15.529,3.294,Priority,121.647,137.176
6,15.167,4.167,FCFS,35.0,50.167
6,15.167,4.167,SJF,22.5,37.667
6,15.167,4.167,SRTF,21.833,37.0
6,15.167,4.167,RR,41.333,56.5
6,15.167,4.167,Priority,44.5,59.667
11,19.727,2.909,FCFS,97.364,117.091
11,19.727,2.909,SJF,94.636,114.364
11,19.727,2.909,SRTF,94.455,114.182
11,19.727,2.909,RR,180.364,200.091
11,19.727,2.909,Priority,98.182,117.909
43,21.279,3.651,FCFS,430.233,451.512
43,21.279,3.651,SJF,293.349,314.628
43,21.279,3.651,SRTF,285.209,306.488
43,21.279,3.651,RR,578.093,599.372
43,21.279,3.651,Priority,297.395,318.674
15,21.333,3.667,FCFS,148.0,169.333
15,21.333,3.667,SJF,95.467,116.8
15,21.333,3.667,SRTF,95.267,116.6
15,21.333,3.667,RR,194.067,215.4
15,21.333,3.667,Priority,97.2,118.533
29,21.207,3.414,FCFS,302.276,323.483
29,21.207,3.414,SJF,198.172,219.379
29,21.207,3.414,SRTF,189.862,211.069
29,21.207,3.414,RR,382.828,404.034
29,21.207,3.414,Priority,374.207,395.414
6,18.833,2.5,FCFS,25.333,44.167
6,18.833,2.5,SJF,24.167,43.0
6,18.833,2.5,SRTF,24.167,43.0
6,18.833,2.5,RR,47.5,66.333
6,18.833,2.5,Priority,30.0,48.833
29,6.448,2.138,FCFS,134.448,140.897
29,6.448,2.138,SJF,59.828,66.276
29,6.448,2.138,SRTF,34.931,41.379
29,6.448,2.138,RR,56.655,63.103
29,6.448,2.138,Priority,77.31,83.759
21,21.714,3.619,FCFS,191.619,213.333
21,21.714,3.619,SJF,147.619,169.333
21,21.714,3.619,SRTF,147.429,169.143
21,21.714,3.619,RR,290.095,311.81
